datetime,NO2_BRINGELLY,NO2_CAMDEN,NO2_CAMPBELLTOWN_WEST,NO2_LIVERPOOL,OZONE_BRINGELLY,OZONE_CAMDEN,OZONE_CAMPBELLTOWN WEST,OZONE_LIVERPOOL,OZONE_CAMPBELLTOWN,OZONE_ABERDEEN,OZONE_BULGA,OZONE_CAMBERWELL,OZONE_JERRYS PLAINS,OZONE_MAISON DIEU,OZONE_MERRIWA,OZONE_MOUNT THORLEY,OZONE_MUSWELLBROOK,OZONE_MUSWELLBROOK NW,OZONE_SINGLETON,OZONE_SINGLETON NW,OZONE_SINGLETON SOUTH,OZONE_WARKWORTH,OZONE_WYBONG,OZONE_BERESFIELD,OZONE_CARRINGTON,OZONE_MAYFIELD,OZONE_NEWCASTLE,OZONE_STOCKTON,OZONE_WALLSEND,OZONE_MORISSET,OZONE_WYONG,OZONE_ALBION PARK,OZONE_ALBION PARK RAIL,OZONE_ALBION PARK SOUTH,OZONE_KEMBLA GRANGE,OZONE_WARRAWONG,OZONE_WOLLONGONG,OZONE_BRADFIELD HIGHWAY,OZONE_ALBURY,OZONE_ARMIDALE,OZONE_BATHURST,OZONE_COFFS HARBOUR,OZONE_GOULBURN,OZONE_GUNNEDAH,OZONE_NARRABRI,OZONE_ORANGE,OZONE_PORT MACQUARIE,OZONE_TAMWORTH,OZONE_WAGGA WAGGA,OZONE_WAGGA WAGGA NORTH,OZONE_BARGO,OZONE_BLACKTOWN ,OZONE_CHULLORA,OZONE_COOK AND PHILLIP,OZONE_EARLWOOD,OZONE_LIDCOMBE,OZONE_LIDCOMBE (FORMER),OZONE_LINDFIELD,OZONE_LIVERPOOL,OZONE_MACARTHUR,OZONE_MACQUARIE PARK,OZONE_OAKDALE,OZONE_PARRAMATTA NORTH ,OZONE_PENRITH,OZONE_PROSPECT,OZONE_RANDWICK,OZONE_RICHMOND,OZONE_ROUSE HILL,OZONE_ROZELLE,OZONE_ST MARYS,OZONE_SYDNEY,OZONE_VINEYARD,OZONE_WOOLOOWARE,OZONE_ARMIDALE,OZONE_BOURKE,OZONE_BROKEN HILL,OZONE_BURONGA,OZONE_COBAR,OZONE_CONDOBOLIN,OZONE_COOMA,OZONE_COOMBAH,OZONE_COWRA,OZONE_DENILIQUIN,OZONE_DUBBO,OZONE_EUSTON,OZONE_GRAFTON,OZONE_GRIFFITH,OZONE_GUNNEDAH,OZONE_GUNNEDAH SOUTH EAST,OZONE_HAY,OZONE_HILLSTON,OZONE_IVANHOE,OZONE_JUNEE,OZONE_KYALITE,OZONE_LAKE VICTORIA,OZONE_LAMEROO,OZONE_LISMORE,OZONE_LODDON PLAINS,OZONE_MERIMBULA,OZONE_MOOLAWATANA,OZONE_MOREE,OZONE_NARRANDERA,OZONE_PARKES,OZONE_POONCARIE,OZONE_RAND,OZONE_TEMORA,OZONE_TIBOOBURRA,OZONE_WAGGA WAGGA NORTH,OZONE_WALGETT,OZONE_WALPEUP,OZONE_WERRIMULL,OZONE_WEST WYALONG,OZONE_WHITE CLIFFS,OZONE_WYCHEPROOF,OZONE_CAMMERAY,OZONE_CATARACT RFS,OZONE_KATOOMBA,OZONE_KURRAJONG HEIGHTS,OZONE_LIVERPOOL SWAQS,OZONE_PORT KEMBLA,OZONE_PORT KEMBLA STEELWORKS,OZONE_WENTWORTH FALLS,OZONE_KURRI KURRI,OZONE_BOWRAL,OZONE_BATEMANS BAY,OZONE_COFFS HARBOUR,OZONE_COFFS HARBOUR,OZONE_COOMA,OZONE_GRAFTON,OZONE_LISMORE,OZONE_MERIMBULA,OZONE_PORT MACQUARIE,OZONE_TAREE,OZONE_ULLADULLA,PM25_CAMDEN,PM25_LIVERPOOL,PM25_BRINGELLY,WDR_BRINGELLY,WDR_CAMDEN,WDR_CAMPBELLTOWN_WEST,WDR_LIVERPOOL,WSP_BRINGELLY,WSP_CAMDEN,WSP_CAMPBELLTOWN_WEST,WSP_LIVERPOOL,hour,season_number,forecast_hours,PM25_ABERDEEN,PM25_BULGA,PM25_CAMBERWELL,PM25_JERRYS PLAINS,PM25_MAISON DIEU,PM25_MERRIWA,PM25_MOUNT THORLEY,PM25_MUSWELLBROOK,PM25_MUSWELLBROOK NW,PM25_SINGLETON,PM25_SINGLETON NW,PM25_SINGLETON SOUTH,PM25_WARKWORTH,PM25_WYBONG,PM25_BERESFIELD,PM25_CARRINGTON,PM25_MAYFIELD,PM25_NEWCASTLE,PM25_STOCKTON,PM25_WALLSEND,PM25_MORISSET,PM25_WYONG,PM25_ALBION PARK,PM25_ALBION PARK RAIL,PM25_ALBION PARK SOUTH,PM25_KEMBLA GRANGE,PM25_WARRAWONG,PM25_WOLLONGONG,PM25_BRADFIELD HIGHWAY,PM25_ALBURY,PM25_ARMIDALE,PM25_BATHURST,PM25_COFFS HARBOUR,PM25_GOULBURN,PM25_GUNNEDAH,PM25_NARRABRI,PM25_ORANGE,PM25_PORT MACQUARIE,PM25_TAMWORTH,PM25_WAGGA WAGGA,PM25_WAGGA WAGGA NORTH,PM25_BARGO,PM25_BLACKTOWN ,PM25_BRINGELLY,PM25_CAMDEN,PM25_CAMPBELLTOWN,PM25_CAMPBELLTOWN WEST,PM25_CHULLORA,PM25_COOK AND PHILLIP,PM25_EARLWOOD,PM25_LIDCOMBE,PM25_LIDCOMBE (FORMER),PM25_LINDFIELD,PM25_LIVERPOOL,PM25_MACARTHUR,PM25_MACQUARIE PARK,PM25_OAKDALE,PM25_PARRAMATTA NORTH ,PM25_PENRITH,PM25_PROSPECT,PM25_RANDWICK,PM25_RICHMOND,PM25_ROUSE HILL,PM25_ROZELLE,PM25_ST MARYS,PM25_SYDNEY,PM25_VINEYARD,PM25_WOOLOOWARE,PM25_ARMIDALE,PM25_BOURKE,PM25_BROKEN HILL,PM25_BURONGA,PM25_COBAR,PM25_CONDOBOLIN,PM25_COOMA,PM25_COOMBAH,PM25_COWRA,PM25_DENILIQUIN,PM25_DUBBO,PM25_EUSTON,PM25_GRAFTON,PM25_GRIFFITH,PM25_GUNNEDAH,PM25_GUNNEDAH SOUTH EAST,PM25_HAY,PM25_HILLSTON,PM25_IVANHOE,PM25_JUNEE,PM25_KYALITE,PM25_LAKE VICTORIA,PM25_LAMEROO,PM25_LISMORE,PM25_LODDON PLAINS,PM25_MERIMBULA,PM25_MOOLAWATANA,PM25_MOREE,PM25_NARRANDERA,PM25_PARKES,PM25_POONCARIE,PM25_RAND,PM25_TEMORA,PM25_TIBOOBURRA,PM25_WAGGA WAGGA NORTH,PM25_WALGETT,PM25_WALPEUP,PM25_WERRIMULL,PM25_WEST WYALONG,PM25_WHITE CLIFFS,PM25_WYCHEPROOF,PM25_CAMMERAY,PM25_CATARACT RFS,PM25_KATOOMBA,PM25_KURRAJONG HEIGHTS,PM25_LIVERPOOL SWAQS,PM25_PORT KEMBLA,PM25_PORT KEMBLA STEELWORKS,PM25_WENTWORTH FALLS,PM25_KURRI KURRI,PM25_BOWRAL,PM25_BATEMANS BAY,PM25_COFFS HARBOUR,PM25_COFFS HARBOUR,PM25_COOMA,PM25_GRAFTON,PM25_LISMORE,PM25_MERIMBULA,PM25_PORT MACQUARIE,PM25_TAREE,PM25_ULLADULLA
2019-01-03 13:00:00+10:00,,,,,36.5259,8.7237,16.7747,34.303,14.7254,4.9969,5.2105,5.5471,3.5613,2.8203,0.6579,5.7114,2.698,1.7158,2.4237,3.0051,0.3536,0.5396,4.8852,5.4124,2.901,3.7191,3.684,0.8498,1.119,4.749,4.8465,3.8656,1.3461,5.5228,0.3695,5.5255,1.1629,3.614,5.9909,2.6931,0.1076,3.8235,4.4361,4.7357,1.2475,0.7644,2.8902,1.0504,2.3217,0.9897,5.1543,1.9303,2.4246,4.2944,4.9738,4.305,3.795,4.9202,2.582,5.3331,3.0978,3.973,0.2305,3.5966,4.3624,1.2078,2.7345,5.7679,0.5258,3.5874,4.5694,5.7276,1.0887,2.8886,4.8723,4.8745,5.7396,0.8096,0.4769,5.4332,0.2008,1.3377,0.9068,0.7032,1.4745,2.3937,6.0092,4.3924,5.9081,5.4284,1.3963,4.0131,1.1568,3.3442,2.3018,5.7976,3.8448,0.2468,3.4652,4.0214,2.6436,5.3936,2.2035,1.0763,4.6342,3.1696,4.0708,3.2783,5.7892,1.7079,5.9986,3.0754,5.1796,2.503,4.0016,3.4299,4.2486,5.1057,0.2664,0.7657,4.4753,4.8909,4.1296,4.3007,1.8409,3.7817,1.3458,1.7969,4.6722,4.1994,0.1783,0.904,3.5967,4.7835,0.3516,0.8799,6.0749,,,,,,,,,,,51,21,22,8,8,18,13,12,13,11,15,10,20,22,14,9,10,7,16,21,21,7,8,19,15,7,18,3,4,13,16,15,1,19,6,21,8,2,22,12,7,1,7,18,8,9,6,23,22,17,6,1,12,9,6,4,19,14,6,2,19,12,12,10,20,6,7,10,4,14,5,22,12,18,11,11,4,13,17,7,2,12,7,12,8,3,11,7,8,11,2,21,11,8,12,6,14,12,17,21,2,18,11,3,5,2,13,8,16,3,4,8,6,12,6,8,11,20,21,1,13,11,2,21,17,21,9,2,9,9
2019-01-03 14:00:00+10:00,,,,,46.0009,18.8854,11.6775,36.444,45.9321,1.1703,2.0585,4.463,3.7775,2.2923,3.646,2.9282,1.8095,4.8926,4.3755,3.7875,4.0221,3.0656,6.0878,5.3196,5.8681,4.0843,1.9316,1.854,3.8569,2.8319,1.4004,0.4812,2.4172,1.3343,5.0322,5.3271,3.7938,1.6132,5.7463,4.3357,1.0044,4.6132,0.8123,2.5616,1.2653,4.3544,4.6101,1.3551,2.7699,1.0446,5.2309,6.0118,6.0583,5.0072,1.0889,3.6222,4.1883,1.3545,0.7666,0.1335,0.6537,0.3114,1.5642,3.5095,2.1564,3.9997,2.4274,0.4697,0.7749,4.4795,0.6738,5.8532,1.9414,3.8969,3.3813,4.6674,0.7137,0.2103,4.2136,1.4427,1.2169,5.8866,1.6565,1.266,5.5401,5.2623,0.2208,4.4794,2.9167,5.8218,0.4568,0.8978,4.0851,5.0564,5.2071,5.9449,3.43,4.97,2.0667,1.2409,3.2478,2.7663,3.7824,5.3534,2.9645,3.1635,1.6158,4.3827,0.2539,3.3318,3.4563,5.7899,5.4088,1.2617,1.4221,0.4386,3.9099,3.1736,5.6868,1.7901,0.4956,4.533,3.8006,2.5486,4.2341,2.1534,5.9393,0.7636,4.65,0.1408,4.5348,2.3897,1.5021,2.5409,6.0088,5.9983,0.7117,,,,,,,,,,,52,10,12,21,23,6,10,13,17,7,4,19,5,6,9,3,21,11,8,19,21,6,8,13,8,12,20,20,11,8,11,1,10,23,9,18,7,15,23,18,19,22,9,14,5,9,21,8,6,22,22,2,11,9,20,12,10,12,1,14,15,23,3,5,6,2,13,14,13,4,7,20,21,10,19,21,13,8,9,6,14,23,18,9,20,21,20,15,12,18,6,14,18,22,2,3,10,6,14,22,10,21,22,12,19,19,2,12,2,9,17,17,14,5,12,20,6,14,5,23,3,15,2,21,12,4,16,22,2,11
2019-01-03 15:00:00+10:00,,,,,43.3411,36.6981,46.7665,9.7011,13.7961,2.2632,3.8086,1.1583,5.8249,3.1355,5.9768,1.4882,1.2416,4.1303,3.1021,2.1875,0.7437,1.9846,1.6504,0.1609,0.464,1.2972,1.1957,1.3164,3.5453,4.1615,5.0011,0.2399,5.92,3.8414,0.3946,2.4743,0.5875,5.8141,1.1581,0.5204,5.2058,1.0433,0.6235,4.4102,3.3729,3.3382,4.5499,5.7405,1.4134,2.8645,0.1432,1.9736,5.1006,3.5315,6.0986,1.6083,4.7093,1.6178,4.1927,0.1764,3.0695,5.0947,4.8571,5.0935,2.7703,5.318,3.1678,4.9777,4.9089,4.8926,5.9964,4.9235,0.241,0.1275,0.764,5.5657,2.5105,5.7589,3.8233,2.5853,4.2475,5.6258,5.2951,4.3242,2.291,4.873,5.3215,2.4518,0.8769,4.1802,5.4927,2.5625,4.6,0.5213,5.3164,5.7654,1.9594,5.6927,2.2658,1.4269,5.1246,4.5521,1.9458,2.6578,3.5197,4.4008,3.5687,2.8215,3.0722,4.2393,0.3312,0.8802,5.3341,2.3694,3.8468,2.1717,4.6316,2.3528,5.7949,5.725,5.5912,1.869,1.0107,5.7144,3.4301,0.3789,2.046,5.1239,0.7047,2.2031,0.3413,0.2882,2.1647,5.7684,2.1813,1.7014,4.2768,,,,,,,,,,,53,2,14,3,21,22,2,21,16,16,3,18,12,2,22,11,2,16,15,2,22,22,9,1,9,3,6,4,1,17,5,7,7,2,3,14,14,7,17,13,10,21,14,13,5,5,7,6,7,21,4,18,13,4,2,2,17,17,6,17,7,15,19,21,5,21,2,2,19,9,5,18,20,22,16,4,15,17,14,22,8,18,3,14,3,16,2,4,6,6,4,8,5,11,16,18,6,12,16,7,4,22,10,18,23,4,21,22,17,10,9,16,15,8,20,21,3,15,8,23,22,10,19,7,12,11,11,9,22,9
2019-01-03 16:00:00+10:00,,,,,29.2726,31.7872,47.8466,8.5133,3.4088,0.4592,3.205,2.4582,2.1147,4.1073,5.0028,1.7597,1.6347,1.0326,3.7765,4.0389,2.319,2.8374,0.3546,5.4771,2.5367,5.027,5.1854,2.5223,0.4837,1.7139,3.7553,5.2969,5.9689,0.4186,2.1701,1.5025,4.6062,2.3668,5.8968,2.4664,1.2851,1.6564,4.1216,5.7681,3.8833,0.6919,3.7825,0.7861,3.4758,0.3556,1.5617,4.7933,3.8795,2.33,2.5429,1.0245,5.9575,5.2469,5.014,5.4789,4.9344,2.3383,2.0444,1.7434,3.1042,3.3871,0.4832,2.2439,4.5248,2.7841,4.1119,2.248,4.3714,1.9123,5.6362,4.4427,5.6966,3.8672,3.7129,4.636,3.4922,0.4899,4.2624,0.8809,4.0622,2.1848,6.0975,3.51,0.6159,3.9363,3.2718,5.9667,3.6139,2.0235,2.0143,5.4587,1.4782,2.7667,5.5911,0.8212,0.6064,0.1411,4.0373,2.9178,4.9172,0.1752,5.7674,0.7962,5.5256,5.6138,3.4981,1.6981,0.6237,3.5008,0.832,2.0285,1.6285,3.3463,1.8215,3.2659,4.781,2.9326,0.3213,5.0022,5.6363,3.8712,1.3762,4.9185,2.584,0.5702,4.8083,3.8401,3.2686,4.0893,1.5841,2.3564,1.6033,,,,,,,,,,,54,10,17,13,4,3,6,6,6,18,12,21,10,15,19,9,19,9,22,20,5,20,15,4,11,9,19,3,22,6,9,7,17,22,19,8,6,16,19,22,9,7,21,21,4,13,19,15,5,15,4,16,13,21,19,19,8,20,17,20,5,14,12,13,8,6,22,9,18,13,1,18,6,19,16,2,17,19,9,6,6,20,8,16,17,7,9,17,4,18,8,12,11,2,4,6,8,14,14,22,23,16,8,14,18,5,18,16,16,10,22,5,14,5,7,10,2,16,4,11,17,3,20,12,3,8,23,5,5,23
2019-01-03 17:00:00+10:00,,,,,31.3696,20.8064,39.1161,3.0128,41.1205,3.8542,0.1061,0.4693,4.5028,4.206,3.3884,2.4455,4.8775,1.4617,4.7992,2.3164,3.4002,5.0468,3.1827,3.6136,1.584,2.2076,2.8673,2.8587,3.8166,2.4283,3.7695,4.0088,3.8367,0.6825,4.039,3.4521,5.7206,5.6494,3.704,3.3131,4.9317,3.4244,2.9455,3.544,4.9964,3.891,3.0994,1.3627,0.4657,5.8065,3.4945,3.6514,1.9625,2.8267,5.2646,4.8991,1.5715,0.2254,3.6806,2.6625,1.6852,3.7182,5.4358,2.0403,0.3,5.5927,1.8302,1.7006,3.2019,4.195,0.2538,3.5755,0.7648,2.2397,3.3291,2.734,5.195,3.455,2.2867,0.1664,4.9395,1.4273,1.2378,1.5216,0.242,2.6663,5.3296,5.4552,2.8325,0.2896,3.4628,5.7804,2.6713,5.5464,1.6512,1.5855,1.1682,2.8287,0.1302,2.7132,2.3899,2.1179,3.748,3.2818,4.8188,0.9696,6.0503,0.5434,4.8316,4.6983,2.611,3.0885,0.3792,0.5552,2.3052,5.1446,4.508,5.4664,2.92,1.7208,0.5596,2.1446,4.3297,5.3564,0.6803,3.4499,1.8898,3.4486,2.6026,4.0244,0.1514,3.7183,0.1138,3.5374,2.9185,3.8038,5.5084,,,,,,,,,,,55,6,21,20,22,3,10,9,13,5,19,20,19,8,21,4,5,4,17,18,4,8,13,2,2,21,8,21,21,7,14,9,8,10,4,10,6,19,15,8,22,4,18,4,1,15,18,4,17,8,6,13,10,5,3,8,13,19,3,21,12,19,10,4,17,23,3,19,14,18,14,16,12,6,20,6,16,18,17,3,7,13,13,11,8,21,7,10,17,16,17,8,20,1,9,13,14,13,11,16,4,20,22,22,22,21,8,12,23,9,11,8,1,19,14,2,6,8,15,17,18,15,4,5,18,22,16,13,20,17
2019-01-03 18:00:00+10:00,,,,,43.7749,8.8434,18.7997,27.2074,31.9242,5.9965,2.3912,0.5104,4.3998,3.2224,4.9296,6.0181,1.1011,3.6112,2.3711,4.7675,3.5632,5.8841,4.9187,6.0457,0.9792,1.4998,1.8245,1.0145,1.7131,2.9456,4.4821,0.1246,0.8742,1.1836,5.1973,3.2191,0.1387,2.3705,3.3834,2.1025,5.5796,4.3302,2.6413,3.4936,4.934,1.6543,4.039,2.7523,0.8224,1.4963,5.9216,2.4998,0.2764,4.5374,1.5091,0.2801,1.5984,0.1608,1.3304,5.3046,0.6081,1.0904,1.9615,1.1689,2.4271,5.2893,5.3338,5.2472,1.1549,5.1009,1.2426,2.5502,0.8005,4.2932,3.7247,1.7595,1.4328,1.7712,5.8518,1.7981,3.7911,1.0049,0.9225,5.4459,3.3132,0.6951,5.0962,4.4676,4.8647,2.2026,3.9431,0.9738,3.1315,3.1902,1.4109,5.6332,2.0669,4.8365,1.8379,5.7846,3.558,1.4935,5.7831,2.7075,0.815,4.7057,3.9385,4.3216,0.3126,2.4116,1.8261,0.2433,0.2065,3.2039,0.1882,0.4158,5.0597,3.2349,3.1146,1.4963,5.9229,5.4955,0.5457,3.3481,1.5304,2.5739,2.5881,5.8421,5.6425,5.1527,1.6812,0.1047,4.7026,6.0754,2.7145,4.7661,2.873,,,,,,,,,,,56,19,12,11,11,18,5,13,1,16,16,22,13,13,2,13,23,7,11,11,23,6,16,13,19,15,2,2,5,19,12,13,19,10,13,13,17,12,14,21,20,11,21,22,6,17,15,5,11,1,10,22,5,12,13,11,11,12,11,13,9,18,23,14,20,11,21,6,7,11,21,21,9,8,3,22,14,21,12,13,20,18,21,16,20,2,9,21,6,10,15,17,2,10,6,20,13,4,6,8,11,22,20,2,17,18,6,16,15,15,8,15,3,9,5,1,22,15,10,11,16,1,6,22,17,6,20,15,5,21
2019-01-03 19:00:00+10:00,,,,,20.1621,7.2778,28.6043,38.0347,26.0555,2.0042,4.9779,5.4064,3.4553,3.0933,0.253,5.3524,2.3883,0.5369,1.992,2.5241,1.6251,3.3198,5.7286,5.3578,3.8363,3.6914,0.639,1.2446,0.1785,4.1994,5.9439,3.4574,4.0939,3.222,3.0402,3.9554,0.8227,2.6394,5.8049,5.624,2.2574,4.1851,4.5624,3.2254,2.2371,4.8287,2.9118,4.6257,3.0247,4.4334,2.2428,3.46,5.0065,2.666,4.1031,1.6699,3.5979,3.3466,2.7123,0.6345,4.5326,4.2851,4.567,2.5077,1.7691,0.3244,4.4106,3.8144,2.8813,5.7101,5.8541,0.9528,2.2513,2.7095,4.148,2.7589,4.9787,3.7052,3.576,5.1754,0.463,3.4183,5.8525,4.9949,4.1626,3.3222,4.4272,0.8055,0.7476,3.9528,5.0109,1.4828,3.9111,4.7463,0.9315,1.1308,5.2707,1.9242,1.736,2.9473,3.1371,3.5229,6.014,2.0789,2.5174,3.5887,1.8495,2.7511,4.8447,3.1907,1.7221,2.1315,2.9855,4.2174,1.9659,2.1368,1.6278,3.378,3.3616,3.9567,2.4474,0.1128,0.2946,4.5471,3.451,3.1374,4.7684,3.2553,4.9667,3.3851,0.663,0.4132,5.7734,4.954,4.0437,2.1546,4.053,,,,,,,,,,,57,4,7,18,12,21,4,14,22,21,23,22,14,8,19,14,7,6,21,4,12,15,14,21,11,14,20,12,21,10,22,22,16,18,9,15,4,16,1,12,20,18,5,4,13,17,23,15,8,21,22,11,9,10,10,20,6,15,22,23,1,11,6,20,3,3,21,18,16,18,19,19,19,13,20,20,2,22,18,19,2,13,16,6,22,10,21,11,2,11,22,3,4,16,16,11,21,4,16,20,2,10,2,4,7,6,8,20,21,20,8,14,5,10,14,17,9,14,10,16,10,13,3,6,18,23,2,3,17,19
2019-01-03 20:00:00+10:00,,,,,34.9587,8.6802,5.1651,27.1624,48.7275,3.1201,5.8037,0.9568,3.0663,5.8288,3.6588,2.9909,3.5094,4.1724,3.4132,4.012,3.1502,2.6096,4.1724,5.7658,0.1163,4.6311,1.8845,3.036,0.5769,0.5541,2.0182,4.7635,2.6626,3.7479,1.1462,4.1845,0.2344,3.4151,1.2168,3.5007,5.6028,0.2248,3.9834,3.0256,4.7771,0.4314,0.7916,0.3212,1.5467,0.8881,4.4029,4.8508,4.6826,2.705,2.0485,0.8485,0.6354,5.3397,5.8033,5.3434,3.0991,5.2461,3.7548,1.4603,4.7464,1.9962,0.6935,1.2871,0.833,3.1516,2.6169,2.3826,3.07,1.0135,1.7448,3.6949,5.0943,3.1665,5.3223,2.4971,0.7262,2.9464,2.7045,3.7023,5.9374,4.0477,2.7643,0.225,4.0193,4.6112,3.9961,3.176,1.4159,3.8471,0.2202,5.6263,1.3705,3.9246,1.5053,5.0905,3.2236,3.3458,3.7534,4.0462,2.1594,1.6654,4.2644,4.6263,1.0679,1.9955,5.9063,0.593,3.2486,4.6362,2.939,0.9677,5.8746,4.7167,1.499,3.77,5.1211,2.4267,5.1786,0.3059,4.2034,4.9781,2.3098,3.184,0.3029,4.2311,0.5131,4.5542,2.8875,0.4907,1.3216,2.2122,0.3412,,,,,,,,,,,58,21,8,1,21,20,17,1,20,19,8,19,4,17,18,5,2,4,14,22,2,16,16,3,4,12,10,20,3,16,5,5,1,1,2,2,11,8,6,18,18,7,12,14,5,5,13,20,10,21,9,10,17,11,21,9,19,12,7,6,12,10,10,12,19,3,10,15,18,10,5,3,15,23,22,22,14,2,6,3,9,7,13,15,12,12,4,8,13,4,15,13,16,11,10,9,15,23,8,22,15,2,7,6,14,19,15,9,23,3,16,21,7,2,4,22,20,16,10,9,5,11,5,22,4,9,18,4,18,7
2019-01-03 21:00:00+10:00,,,,,1.3473,27.9981,17.161,7.5756,2.1218,2.4674,3.2031,1.3241,3.622,5.9037,1.8613,2.0203,5.6809,3.2668,0.731,2.634,0.1667,1.7338,3.5894,0.6132,2.7746,1.6249,4.9323,0.9641,3.554,3.2444,4.7835,4.8956,5.7659,5.5441,4.2203,2.282,1.2831,3.3957,2.5312,5.6743,0.9949,4.4818,0.1009,0.2879,3.5191,4.5606,0.2122,0.1364,2.5323,5.6852,5.296,5.4037,3.8973,5.2896,3.9907,4.9638,2.991,4.6327,5.9655,0.4278,5.3293,2.5729,1.5729,0.3631,4.2898,0.8881,2.546,4.3608,1.4988,0.7596,2.9522,5.9879,2.8275,3.6619,2.9413,3.8386,1.8317,1.7117,4.1421,2.9011,1.7159,2.8286,1.3292,4.5833,4.9042,0.1751,0.9217,0.2534,5.6173,5.8289,5.9074,2.2769,0.4375,1.6865,4.4153,3.8159,3.0574,3.8015,3.2663,0.9637,0.469,1.3638,2.2439,4.1184,2.0622,2.3604,1.036,3.5302,3.834,4.0968,5.239,5.7849,4.6086,1.9376,2.7214,0.3032,0.6454,5.6501,0.2273,5.2627,4.2475,1.9872,1.4143,5.9938,5.0021,0.1258,4.6246,1.4592,4.7488,5.4943,1.0169,4.9663,5.9597,5.7109,4.0265,4.3442,3.0574,,,,,,,,,,,59,8,7,17,11,20,3,12,22,7,5,12,23,17,22,16,14,21,23,17,2,4,18,8,20,14,19,19,7,23,18,22,10,16,16,3,2,14,16,6,19,3,6,3,21,10,12,6,15,6,16,3,6,22,12,11,2,18,10,12,3,9,15,22,18,12,2,18,23,4,11,15,23,9,16,7,16,4,12,22,10,6,14,21,4,4,3,8,23,16,19,23,8,2,16,14,20,2,18,13,16,20,13,11,5,17,22,22,11,2,22,2,4,2,5,19,22,6,14,1,13,13,12,4,16,10,19,12,7,20
2019-01-03 22:00:00+10:00,,,,,48.474,30.6558,6.2125,17.0063,31.3557,3.9542,3.4225,2.6465,3.0832,1.6289,4.4365,2.2728,2.6674,3.0935,5.9799,1.8226,4.3968,3.5075,2.5364,4.3152,2.4492,3.3506,3.0889,2.4821,2.8402,1.2275,3.6714,2.7141,2.6577,0.7256,1.1573,1.8786,4.4673,4.5991,3.8217,2.7213,1.9256,5.4262,2.2472,0.119,1.7772,0.1527,4.7645,6.0619,1.0202,5.8132,1.7205,5.2488,2.428,4.9503,4.1606,2.2265,1.7802,5.7526,3.3373,2.7131,5.2698,0.3319,3.8101,4.2125,3.9322,5.4969,0.9842,3.1128,5.151,2.0173,3.3957,0.7436,4.6949,5.4634,4.3875,0.1574,0.3392,2.6827,3.894,2.7999,4.4468,2.7743,1.6402,3.981,3.7712,0.1602,0.3435,0.1332,0.7178,4.718,1.6929,1.6724,0.9603,4.9835,5.3038,5.0794,5.1103,3.8552,5.8334,1.4392,0.5933,1.5885,0.9205,5.0197,0.7527,4.8534,4.5545,0.1768,3.0077,1.3972,0.2215,5.6793,2.5573,3.6077,0.1599,1.4116,5.0334,3.5573,4.4337,2.217,1.0235,5.8375,1.1936,3.0426,1.8929,0.2208,5.2891,4.4452,1.912,5.5825,0.6477,2.5952,2.5129,5.1401,1.2116,2.2318,3.8869,,,,,,,,,,,60,8,11,13,19,21,19,5,18,12,3,15,9,18,5,12,22,21,19,5,2,2,7,7,14,6,6,7,1,6,12,10,18,19,12,14,11,8,6,11,19,22,9,7,17,11,3,5,9,2,20,3,12,9,19,2,5,1,1,4,19,2,1,23,20,18,5,16,10,21,10,4,15,8,13,10,20,15,8,23,7,12,21,9,2,8,15,2,3,13,8,6,15,11,19,22,21,9,10,11,2,20,5,12,19,9,20,3,19,7,3,1,4,2,2,3,13,20,13,4,5,13,19,23,6,20,17,13,21,19
